934,935,938,940,943,ID
6.405062709152161,6.615488087556025,6.659604391096504,6.442986421406114,6.844618859895456,ENSMUSG00000027374-P
3.852060334742067,5.307449543185963,5.237756819550208,3.810514593565415,4.252640047634348,ENSMUSG00000042626-P
7.848775387248864,7.813033015219128,7.199808504322534,7.434671401315007,7.838328791566402,ENSMUSG00000055681-P
6.842077310475394,6.348901173749178,6.236194606635513,6.958346789015887,6.534500861155465,ENSMUSG00000028412-P
6.155926447274194,5.043665381412245,4.467377558871165,5.124320178459227,4.700947400377628,ENSMUSG00000054484-P
10.358663129128578,10.20318773482849,10.380992798595482,10.384870739777805,9.770732416319294,ENSMUSG00000024425-P
10.327660119583152,9.469733113266724,9.977857887701555,10.288956058678057,10.344391847531782,ENSMUSG00000032216-P
7.092123367537143,7.599934293538317,7.866268450901901,8.021682252693351,7.238929229176315,ENSMUSG00000025979-P
6.217355565011174,5.043665381412245,5.607418061891334,5.731258768633309,5.0424752552067345,ENSMUSG00000051343-P
8.333338212475585,8.624707318395737,8.729105437284622,8.305345063711192,8.324456786242296,ENSMUSG00000035443-P
6.332883333404499,6.2267499791404335,6.028631865276134,6.553856463440599,6.445306768518016,ENSMUSG00000028991-P
6.155926447274194,6.798145964744758,6.843889094147255,6.399110403013428,6.13893452079274,ENSMUSG00000036948-P
6.571135376502181,6.3874232372913085,6.200609772851496,6.820995566065074,7.198560098846078,ENSMUSG00000033900-P
3.744884634769628,5.753228359186448,5.945081688631868,5.35617194354144,5.159263134006526,ENSMUSG00000041936-P
1.6171983216374568,3.588413176024308,0.9398481031782112,2.417802590081342,3.222863846480197,ENSMUSG00000034584-P
5.632064439781246,5.782429735667016,6.218511901798136,6.5802920199342525,5.749456405487739,ENSMUSG00000068921-P
5.046608861899695,5.181577911249507,5.010023058549755,5.445161808589668,4.915393872976637,ENSMUSG00000049670-P
5.0007574461974125,4.891162234118836,4.526058171975563,5.6336616311672145,6.248448553326723,ENSMUSG00000044224-P
6.761882606904552,6.329247423936927,6.522217413727954,6.958346789015887,6.945642350481263,ENSMUSG00000030216-P
7.092123367537143,7.378780750422187,7.252890870934083,7.491491426312971,7.341363895940468,ENSMUSG00000071072-P
6.720049179113472,7.462354266180769,6.889300258386517,6.322881482060759,7.128661778450114,ENSMUSG00000021243-P
